date,district,total_o2_beds,total_nono2_beds,total_icu_beds,total_ccc_beds,occupied_o2_beds,occupied_nono2_beds,occupied_icu_beds,occupied_ccc_beds
2021-05-19,Sivagangai,877,573,164,278,495,473,144,102
2021-05-19,Tenkasi,213,208,65,709,197,154,62,260
2021-05-19,Thanjavur,932,1025,405,2120,748,801,304,845
2021-05-19,Theni,555,356,71,1322,532,193,68,623
2021-05-19,Thiruchirappalli,1454,1421,374,1596,1330,1177,357,1149
2021-05-19,Thirupathur,279,399,38,2397,279,218,38,1371
2021-05-19,Thiruvarur,400,509,153,834,353,419,147,509
2021-05-19,Thoothukudi,808,635,149,903,716,314,138,507
2021-05-19,Tirunelveli,858,633,276,1354,842,238,252,306
2021-05-19,Tiruppur,819,702,173,1336,818,595,173,610
2021-05-19,Tiruvallur,1078,297,258,1541,1040,208,258,1053
2021-05-19,Tiruvannamalai,563,432,194,1455,536,374,194,996
2021-05-19,Vellore,1600,558,312,2483,1578,285,312,473
2021-05-19,Villupuram,519,198,103,1170,518,156,103,517
2021-05-19,Virudhunagar,456,379,106,1459,431,278,102,638
2021-05-19,All,40502,30353,9501,56771,38351,21437,9094,25137
2021-05-20,Ariyalur,314,150,66,571,307,42,66,153
2021-05-20,Chengalpattu,2196,2117,665,3035,2180,1167,662,147
2021-05-20,Chennai,8845,4238,2120,7327,8467,3064,2102,3114
2021-05-20,Coimbatore,3570,2998,667,2722,3568,2493,666,2400
2021-05-20,Cuddalore,507,794,148,3425,285,452,70,988
2021-05-20,Dharmapuri,358,334,141,1320,357,304,141,353
2021-05-20,Dindigul,806,1084,127,1105,619,767,111,328
2021-05-20,Erode,1287,891,188,1610,1283,840,185,902
2021-05-20,Kallakurichi,411,202,65,1810,406,144,65,262
2021-05-20,Kancheepuram,670,1048,113,1178,665,474,111,243
2021-05-20,Kanyakumari,1186,950,268,1258,1006,681,232,451
2021-05-20,Karur,486,545,135,999,484,284,135,397
2021-05-20,Krishnagiri,1295,180,92,480,1252,175,92,236
2021-05-20,Madurai,2235,1632,836,2041,2125,994,814,899
2021-05-20,Nagapattinam,225,436,37,466,197,370,21,209
2021-05-20,Namakkal,642,532,96,813,595,430,83,419
2021-05-20,Nilgiris,327,387,33,678,299,206,32,443
2021-05-20,Perambalur,203,458,50,463,196,180,30,45
2021-05-20,Pudukkottai,664,585,116,782,639,191,111,222
2021-05-20,Ramanathapuram,342,346,92,875,298,153,78,208
2021-05-20,Ranipet,337,337,45,1177,327,220,45,854
2021-05-20,Salem,2250,1440,519,2305,2217,1305,508,2025
2021-05-20,Sivagangai,877,573,164,307,539,450,140,85
2021-05-20,Tenkasi,213,209,65,757,197,179,61,292
2021-05-20,Thanjavur,924,1033,405,2115,796,793,312,884
2021-05-20,Theni,553,353,68,1317,541,245,68,630
2021-05-20,Thiruchirappalli,1436,1442,366,1696,1371,1150,350,1177
2021-05-20,Thirupathur,279,399,38,2797,279,250,38,1628
2021-05-20,Thiruvarur,401,559,157,824,365,456,151,460
2021-05-20,Thoothukudi,808,635,149,902,747,318,136,508
2021-05-20,Tirunelveli,859,633,276,1394,829,252,253,373
2021-05-20,Tiruppur,820,694,173,1375,818,605,173,644
2021-05-20,Tiruvallur,1093,304,257,1547,1070,187,257,971
2021-05-20,Tiruvannamalai,713,282,194,1455,686,212,194,1054
2021-05-20,Vellore,1605,556,312,2483,1590,280,312,483
2021-05-20,Villupuram,497,198,103,1170,492,151,103,524
2021-05-20,Virudhunagar,461,379,106,1459,436,288,104,628
2021-05-20,All,40695,29933,9452,58038,38528,20752,9012,25639
2021-05-21,Ariyalur,314,147,66,571,305,110,66,171
2021-05-21,Chengalpattu,2175,2170,682,3011,2164,1166,680,160
2021-05-21,Chennai,9008,4341,2134,7343,8482,3133,2117,2985
2021-05-21,Coimbatore,3669,3025,692,2770,3635,2606,687,2300
2021-05-21,Cuddalore,511,791,148,3425,511,651,148,1114
2021-05-21,Dharmapuri,258,337,241,1320,258,330,241,311
2021-05-21,Dindigul,807,1122,127,1135,657,873,113,322
2021-05-21,Erode,1346,1025,195,1610,1301,903,185,776
2021-05-21,Kallakurichi,414,206,62,1810,412,131,62,344
2021-05-21,Kancheepuram,675,1403,114,1275,647,460,114,326
2021-05-21,Kanyakumari,1252,1072,299,1298,1081,846,269,574
2021-05-21,Karur,486,547,133,867,483,323,133,270
2021-05-21,Krishnagiri,1315,244,107,480,1265,208,107,259
2021-05-21,Madurai,2205,1607,845,2031,2119,969,821,947
2021-05-21,Nagapattinam,225,436,37,466,188,383,26,239
2021-05-21,Namakkal,668,556,96,843,620,454,83,432
2021-05-21,Nilgiris,332,302,33,678,297,247,30,498
2021-05-21,Perambalur,203,458,50,456,198,173,30,37
2021-05-21,Pudukkottai,695,584,116,780,650,187,116,232
2021-05-21,Ramanathapuram,342,346,92,875,323,132,78,210
2021-05-21,Ranipet,340,354,45,1518,326,252,45,894
2021-05-21,Salem,2267,1438,520,2355,2266,1334,520,2095
2021-05-21,Sivagangai,877,573,164,327,556,457,150,97
2021-05-21,Tenkasi,213,227,65,847,200,147,61,319
2021-05-21,Thanjavur,957,1090,425,2120,838,758,395,830
2021-05-21,Theni,607,353,68,1392,597,264,68,743
2021-05-21,Thiruchirappalli,1435,1457,375,1950,1393,1193,357,1166
2021-05-21,Thirupathur,279,399,38,2797,279,255,38,1592
2021-05-21,Thiruvarur,401,559,157,824,360,464,151,475
2021-05-21,Thoothukudi,808,635,149,902,762,315,136,486
2021-05-21,Tirunelveli,860,632,276,1394,841,278,255,411
2021-05-21,Tiruppur,822,694,173,1577,822,615,173,656
2021-05-21,Tiruvallur,1107,307,259,1654,1088,197,259,964
2021-05-21,Tiruvannamalai,713,284,194,1455,686,231,194,1222
2021-05-21,Vellore,1540,598,312,2639,1518,306,312,384
2021-05-21,Villupuram,527,198,103,1170,515,149,103,579
2021-05-21,Virudhunagar,456,379,106,1523,443,298,104,696
2021-05-21,All,41109,30896,9698,59488,39086,21798,9427,26116
2021-05-22,Ariyalur,314,152,66,489,307,128,64,181
2021-05-22,Chengalpattu,2165,2186,680,3014,2139,1191,680,189
2021-05-22,Chennai,9134,4421,2140,7343,8508,3014,2120,2870
2021-05-22,Coimbatore,3646,2994,706,2933,3624,2593,705,2394
2021-05-22,Cuddalore,555,765,148,3425,554,649,148,1249
2021-05-22,Dharmapuri,259,310,241,1320,259,302,241,315
2021-05-22,Dindigul,814,1126,125,1141,666,881,111,418
2021-05-22,Erode,1327,1055,204,1610,1283,943,200,788
2021-05-22,Kallakurichi,413,205,62,1810,411,144,62,379
2021-05-22,Kancheepuram,668,1400,114,1289,654,489,114,372
2021-05-22,Kanyakumari,1252,1072,299,1298,1096,872,273,540
2021-05-22,Karur,476,499,126,867,474,290,126,248
2021-05-22,Krishnagiri,1322,244,107,480,1310,204,107,261
2021-05-22,Madurai,2215,1635,847,2083,2130,1086,823,1009
2021-05-22,Nagapattinam,225,436,37,524,210,392,32,284
2021-05-22,Namakkal,698,572,96,853,646,459,83,472
2021-05-22,Nilgiris,332,301,36,678,312,259,34,469
2021-05-22,Perambalur,203,461,50,456,189,178,30,40
2021-05-22,Pudukkottai,695,584,116,810,645,159,110,246
2021-05-22,Ramanathapuram,342,346,92,905,315,136,78,239
2021-05-22,Ranipet,334,352,53,1527,331,239,53,1006
2021-05-22,Salem,2276,1437,520,2455,2275,1332,520,2129
2021-05-22,Sivagangai,923,633,164,333,603,468,150,62
2021-05-22,Tenkasi,213,227,65,907,196,206,62,313
2021-05-22,Thanjavur,954,1088,424,2120,895,887,409,942
2021-05-22,Theni,618,353,68,1327,610,273,68,835
2021-05-22,Thiruchirappalli,1454,1471,380,1920,1420,1290,368,1210
2021-05-22,Thirupathur,274,419,43,2797,274,260,43,1574
2021-05-22,Thiruvarur,401,589,157,834,382,515,151,502
2021-05-22,Thoothukudi,805,639,148,902,740,330,136,504
2021-05-22,Tirunelveli,860,648,276,1390,848,298,255,435
2021-05-22,Tiruppur,822,694,173,1687,820,613,173,692
2021-05-22,Tiruvallur,1107,297,259,1607,1067,194,259,975
2021-05-22,Tiruvannamalai,714,285,194,1475,687,231,194,1162
2021-05-22,Vellore,1581,594,312,2634,1539,270,311,454
2021-05-22,Villupuram,532,210,103,1410,525,156,101,612
2021-05-22,Virudhunagar,484,362,106,1524,461,299,99,719
2021-05-22,All,41407,31062,9737,60177,39405,22230,9493,27089
2021-05-23,Ariyalur,319,155,66,536,311,129,64,201
2021-05-23,Chengalpattu,2186,2379,686,2290,2157,1128,686,156
2021-05-23,Chennai,9206,4407,2177,8073,8570,3090,2147,2840
2021-05-23,Coimbatore,3744,3033,723,2933,3717,2572,722,2359
2021-05-23,Cuddalore,562,779,160,3425,559,658,160,1344
2021-05-23,Dharmapuri,262,314,241,1347,262,300,241,319
2021-05-23,Dindigul,841,1289,140,1141,704,1029,123,464
2021-05-23,Erode,1356,1098,210,1705,1316,989,207,921
2021-05-23,Kallakurichi,414,205,62,1810,408,145,62,413
2021-05-23,Kancheepuram,684,1411,107,1289,655,489,107,402
2021-05-23,Kanyakumari,1236,1042,283,1218,1119,838,267,564
2021-05-23,Karur,493,583,134,882,491,377,134,249
2021-05-23,Krishnagiri,1347,253,107,480,1336,171,107,315
2021-05-23,Madurai,2305,1575,845,2103,2213,1032,818,1034
2021-05-23,Nagapattinam,225,436,42,444,208,391,37,243
2021-05-23,Namakkal,687,577,108,1009,640,492,95,556
2021-05-23,Nilgiris,333,307,39,770,322,249,39,544
2021-05-23,Perambalur,202,459,50,456,195,171,30,59
2021-05-23,Pudukkottai,720,602,116,1060,668,192,101,222
2021-05-23,Ramanathapuram,312,376,92,905,292,162,85,235
2021-05-23,Ranipet,341,360,59,1512,338,250,59,1012
2021-05-23,Salem,2311,1457,524,2455,2296,1350,523,2149
2021-05-23,Sivagangai,933,643,166,330,609,510,151,64
2021-05-23,Tenkasi,213,227,65,847,197,217,62,328
2021-05-23,Thanjavur,1062,1257,428,2120,962,1005,424,994
2021-05-23,Theni,637,353,68,1327,628,256,68,932
2021-05-23,Thiruchirappalli,1487,1494,405,1897,1442,1299,392,1208
2021-05-23,Thirupathur,274,419,43,2697,274,258,43,1420
2021-05-23,Thiruvarur,401,634,157,834,395,552,153,434
2021-05-23,Thoothukudi,812,639,151,902,759,302,133,511
2021-05-23,Tirunelveli,919,701,293,1383,879,294,265,463
2021-05-23,Tiruppur,838,730,173,1567,827,643,171,780
2021-05-23,Tiruvallur,1072,520,253,1897,1043,184,253,995
2021-05-23,Tiruvannamalai,715,285,194,1475,687,227,194,1192
2021-05-23,Vellore,1595,591,354,2634,1559,312,352,383
2021-05-23,Villupuram,572,192,103,1418,567,133,103,615
2021-05-23,Virudhunagar,484,362,106,1621,464,323,101,771
2021-05-23,All,42100,32144,9930,60792,40069,22719,9679,27691
2021-05-24,Ariyalur,319,155,66,536,311,144,64,163
2021-05-24,Chengalpattu,2214,2541,699,2289,2157,1110,699,165
2021-05-24,Chennai,9664,4373,2204,8088,8856,2933,2152,2561
2021-05-24,Coimbatore,3816,3113,716,2949,3737,2676,707,2294
2021-05-24,Cuddalore,589,797,188,3225,583,678,164,1284
2021-05-24,Dharmapuri,263,306,241,1350,258,269,241,276
2021-05-24,Dindigul,874,1295,140,1141,726,1064,125,493
2021-05-24,Erode,1375,1122,218,1740,1336,986,215,992
2021-05-24,Kallakurichi,411,205,62,1810,411,137,62,413
2021-05-24,Kancheepuram,758,1432,111,1289,701,472,110,425
2021-05-24,Kanyakumari,1304,1127,315,1278,1224,869,298,448
2021-05-24,Karur,493,606,140,882,492,403,140,275
2021-05-24,Krishnagiri,1377,223,107,480,1355,174,107,257
2021-05-24,Madurai,2331,1577,850,2329,2231,1074,805,1191
2021-05-24,Nagapattinam,227,440,42,444,215,391,33,151
2021-05-24,Namakkal,725,559,115,995,678,477,102,563
2021-05-24,Nilgiris,335,320,39,854,307,242,38,587
2021-05-24,Perambalur,204,460,50,456,200,183,47,41
2021-05-24,Pudukkottai,715,597,116,1024,660,210,101,196
2021-05-24,Ramanathapuram,348,500,98,905,324,201,89,223
2021-05-24,Ranipet,342,367,59,1537,341,227,59,979
2021-05-24,Salem,2321,1471,545,2555,2321,1357,545,2274
2021-05-24,Sivagangai,968,665,174,320,618,515,153,62
2021-05-24,Tenkasi,210,228,68,1011,200,203,60,427
2021-05-24,Thanjavur,1074,1246,430,2120,973,874,427,977
2021-05-24,Theni,632,353,68,1127,609,245,68,791
2021-05-24,Thiruchirappalli,1552,1601,418,1837,1494,1293,399,1139
2021-05-24,Thirupathur,282,431,47,2622,280,281,45,1415
2021-05-24,Thiruvarur,432,630,157,834,404,546,151,343
2021-05-24,Thoothukudi,842,642,151,902,758,287,126,382
2021-05-24,Tirunelveli,931,705,299,1383,856,308,264,444
2021-05-24,Tiruppur,856,751,182,1474,854,671,182,691
2021-05-24,Tiruvallur,1190,690,262,1877,1136,185,258,938
2021-05-24,Tiruvannamalai,771,256,199,1475,743,196,199,1073
2021-05-24,Vellore,1668,578,354,2610,1653,248,354,297
2021-05-24,Villupuram,572,192,103,1428,561,126,103,526
2021-05-24,Virudhunagar,567,407,113,1686,533,309,108,842
2021-05-24,All,43552,32961,10146,60862,41096,22564,9800,26598
2021-05-25,Ariyalur,320,155,68,336,316,130,66,102
2021-05-25,Chengalpattu,2245,2564,698,2130,2166,1043,688,195
2021-05-25,Chennai,9851,4390,2255,8174,8866,2969,2206,2534
2021-05-25,Coimbatore,3808,3122,720,2914,3772,2617,714,2106
2021-05-25,Cuddalore,596,842,186,2835,584,683,164,1405
2021-05-25,Dharmapuri,263,323,241,1110,263,298,241,269
2021-05-25,Dindigul,875,1291,138,816,792,1078,118,446
2021-05-25,Erode,1398,1030,271,1575,1388,964,269,995
2021-05-25,Kallakurichi,411,205,62,1540,411,130,62,434
2021-05-25,Kancheepuram,757,1418,110,1228,680,432,109,365
2021-05-25,Kanyakumari,1323,1253,321,1028,1238,901,302,439
2021-05-25,Karur,494,607,140,642,489,393,140,259
2021-05-25,Krishnagiri,1358,227,127,480,1349,182,127,274
2021-05-25,Madurai,2335,1576,848,2026,2234,1028,806,1230
2021-05-25,Nagapattinam,227,490,42,386,215,402,31,163
2021-05-25,Namakkal,755,573,115,822,708,497,102,536
2021-05-25,Nilgiris,335,323,39,924,327,258,38,630
2021-05-25,Perambalur,204,464,50,334,200,169,47,34
2021-05-25,Pudukkottai,715,597,116,710,669,168,105,202
2021-05-25,Ramanathapuram,401,502,110,575,359,187,88,208
2021-05-25,Ranipet,410,397,61,1382,400,214,61,976
2021-05-25,Salem,2385,1533,553,2535,2382,1411,553,2315
2021-05-25,Sivagangai,968,665,174,240,677,534,157,77
2021-05-25,Tenkasi,210,228,68,741,200,162,60,416
2021-05-25,Thanjavur,1066,1268,440,1742,996,953,435,880
2021-05-25,Theni,625,342,66,989,607,232,61,815
2021-05-25,Thiruchirappalli,1873,1375,458,1626,1830,989,446,1176
2021-05-25,Thirupathur,282,431,47,2430,282,295,46,1270
2021-05-25,Thiruvarur,457,605,157,809,444,532,154,328
2021-05-25,Thoothukudi,871,677,169,754,742,280,142,374
2021-05-25,Tirunelveli,932,698,330,1113,883,285,273,421
2021-05-25,Tiruppur,907,748,189,1210,907,648,188,541
2021-05-25,Tiruvallur,1220,714,261,1520,1126,180,257,963
2021-05-25,Tiruvannamalai,841,236,199,1403,812,174,199,1101
2021-05-25,Vellore,1686,585,374,2513,1655,279,373,247
2021-05-25,Villupuram,582,192,103,1170,571,144,103,505
2021-05-25,Virudhunagar,531,407,108,1429,490,357,103,801
2021-05-25,All,44517,33053,10414,54191,42030,22198,10034,26032
2021-05-26,Ariyalur,320,155,68,361,315,137,65,124
2021-05-26,Chengalpattu,2312,2904,699,2130,2174,914,695,140
2021-05-26,Chennai,9934,4427,2255,8278,8675,2891,2182,2371
2021-05-26,Coimbatore,3805,3149,708,2947,3765,2646,702,2342
2021-05-26,Cuddalore,596,852,188,2835,579,632,163,1407
2021-05-26,Dharmapuri,302,285,241,1110,302,272,241,242
2021-05-26,Dindigul,853,1318,144,816,771,1097,129,467
2021-05-26,Erode,1401,1174,284,2241,1379,995,284,1323
2021-05-26,Kallakurichi,406,210,62,1540,406,143,62,382
2021-05-26,Kancheepuram,783,1422,112,1228,702,410,112,291
2021-05-26,Kanyakumari,1344,1253,326,1028,1257,847,306,404
2021-05-26,Karur,492,625,147,642,486,418,147,263
2021-05-26,Krishnagiri,1358,227,127,480,1343,178,120,281
2021-05-26,Madurai,2376,1542,841,2031,2212,925,799,1244
2021-05-26,Nagapattinam,227,490,42,386,196,398,29,142
2021-05-26,Namakkal,692,571,111,822,645,491,98,525
2021-05-26,Nilgiris,356,312,39,921,350,259,38,666
2021-05-26,Perambalur,229,436,50,334,212,155,42,36
2021-05-26,Pudukkottai,725,593,110,732,659,164,105,146
2021-05-26,Ramanathapuram,406,502,110,575,363,149,93,186
2021-05-26,Ranipet,414,401,63,1382,402,258,63,762
2021-05-26,Salem,2382,1534,553,2535,2382,1407,553,2165
2021-05-26,Sivagangai,968,665,174,240,628,481,155,64
2021-05-26,Tenkasi,270,160,66,741,232,147,60,437
2021-05-26,Thanjavur,1082,1261,440,1742,974,975,429,931
2021-05-26,Theni,625,342,66,989,615,236,61,837
2021-05-26,Thiruchirappalli,1844,1345,450,1626,1780,977,425,1074
2021-05-26,Thirupathur,282,431,47,2830,281,268,46,1216
2021-05-26,Thiruvarur,457,625,157,809,445,542,157,433
2021-05-26,Thoothukudi,881,666,171,604,729,257,145,318
2021-05-26,Tirunelveli,935,701,298,1083,889,283,262,435
2021-05-26,Tiruppur,921,785,201,1038,918,652,201,530
2021-05-26,Tiruvallur,1242,714,271,1520,1131,190,266,903
2021-05-26,Tiruvannamalai,825,263,201,1353,793,193,201,1003
2021-05-26,Vellore,1677,570,369,2513,1646,241,369,252
2021-05-26,Villupuram,582,192,103,1170,565,132,103,568
2021-05-26,Virudhunagar,567,407,113,1401,544,340,105,910
2021-05-26,All,44871,33509,10407,55013,41745,21700,10013,25820
2021-05-27,Ariyalur,320,155,68,361,318,126,65,148
2021-05-27,Chengalpattu,2323,2966,709,2130,2139,825,699,175
2021-05-27,Chennai,9901,4559,2235,8457,8484,2667,2156,2305
2021-05-27,Coimbatore,3839,3114,711,2913,3800,2644,707,2200
2021-05-27,Cuddalore,597,861,188,2835,581,626,164,1444
2021-05-27,Dharmapuri,324,255,241,1125,324,239,241,265
2021-05-27,Dindigul,914,1300,146,816,846,1062,132,443
2021-05-27,Erode,1432,1169,294,2691,1427,973,294,1767
2021-05-27,Kallakurichi,406,210,62,1540,406,145,62,362
2021-05-27,Kancheepuram,789,1415,112,1628,676,336,111,222
2021-05-27,Kanyakumari,1345,1253,325,1028,1250,894,304,404
2021-05-27,Karur,500,616,148,642,497,410,148,297
2021-05-27,Krishnagiri,1393,227,127,480,1344,170,120,271
2021-05-27,Madurai,2367,1535,841,2030,2182,871,798,1317
2021-05-27,Nagapattinam,228,489,42,354,202,387,29,127
2021-05-27,Namakkal,791,592,115,822,743,479,102,445
2021-05-27,Nilgiris,351,312,44,880,339,262,41,727
2021-05-27,Perambalur,227,422,50,351,210,171,42,48
2021-05-27,Pudukottai,713,605,110,866,651,146,105,203
2021-05-27,Ramanathapuram,406,502,110,575,356,154,93,207
2021-05-27,Ranipet,428,401,57,1382,420,232,57,698
2021-05-27,Salem,2389,1533,549,2555,2388,1409,549,2039
2021-05-27,Sivagangai,968,665,174,240,630,483,159,61
2021-05-27,Tenkasi,270,160,66,716,226,151,62,431
2021-05-27,Thanjavur,1079,1263,441,1742,1031,919,429,843
2021-05-27,Theni,625,342,66,989,616,198,61,810
2021-05-27,Thirupathur,282,431,47,2905,265,260,45,1069
2021-05-27,Thiruvallur,1259,714,261,1520,1099,163,257,823
2021-05-27,Thiruvannamalai,825,263,201,1457,788,191,200,1008
2021-05-27,Thiruvarur,457,625,157,809,445,532,157,484
2021-05-27,Thoothukudi,881,666,169,604,752,238,141,235
2021-05-27,Tirunelveli,932,706,296,1083,869,273,264,416
2021-05-27,Tiruppur,951,746,214,1073,950,637,213,616
2021-05-27,Trichy,1845,1343,457,1126,1771,1007,429,814
2021-05-27,Vellore,1615,598,409,2513,1544,266,407,249
2021-05-27,Villupuram,582,192,103,1170,566,130,103,636
2021-05-27,Virudhunagar,552,423,108,1523,525,348,106,934
2021-05-27,All,45106,33628,10453,55931,41660,21024,10052,25543
2021-05-28,Ariyalur,308,155,66,356,304,113,63,152
2021-05-28,Chengalpattu,2315,2948,716,2130,2139,726,706,182
2021-05-28,Chennai,10221,4567,2296,8557,8049,2663,2133,2140
2021-05-28,Coimbatore,4018,3084,727,3899,3960,2468,727,2863
2021-05-28,Cuddalore,588,818,164,2835,579,562,164,1342
2021-05-28,Dharmapuri,331,276,241,1125,331,259,241,250
2021-05-28,Dindigul,925,1285,150,816,854,1055,138,423
2021-05-28,Erode,1467,1178,299,2721,1451,965,299,1742
2021-05-28,Kallakurichi,408,206,59,1540,408,144,59,350
2021-05-28,Kancheepuram,813,1412,112,1628,675,319,112,227
2021-05-28,Kanyakumari,1348,1300,329,1028,1231,892,307,460
2021-05-28,Karur,498,618,148,642,488,433,148,289
2021-05-28,Krishnagiri,1404,216,127,480,1338,161,122,239
2021-05-28,Madurai,2367,1549,841,2026,2147,824,784,1221
2021-05-28,Nagapattinam,233,487,42,354,205,402,29,160
2021-05-28,Namakkal,789,574,115,822,742,488,102,466
2021-05-28,Nilgiris,351,309,44,1105,334,262,43,799
2021-05-28,Perambalur,225,414,50,405,213,171,42,50
2021-05-28,Pudukottai,725,593,110,866,639,132,105,246
2021-05-28,Ramanathapuram,406,502,110,715,364,161,93,184
2021-05-28,Ranipet,478,351,57,1382,475,183,57,665
2021-05-28,Salem,2355,1652,548,2555,2353,1321,548,2149
2021-05-28,Sivagangai,1268,665,174,240,638,474,158,69
2021-05-28,Tenkasi,270,160,66,716,242,133,62,408
2021-05-28,Thanjavur,1118,1239,440,1735,947,957,427,861
2021-05-28,Theni,625,342,66,989,617,209,61,789
2021-05-28,Thirupathur,332,581,47,2905,330,263,45,1092
2021-05-28,Thiruvallur,1338,703,278,1520,1042,151,265,716
2021-05-28,Thiruvannamalai,825,263,201,1416,789,149,200,998
2021-05-28,Thiruvarur,457,625,157,809,448,499,157,454
2021-05-28,Thoothukudi,879,664,169,754,728,231,144,291
2021-05-28,Tirunelveli,929,710,296,1083,863,224,262,401
2021-05-28,Tiruppur,943,764,214,1067,937,639,214,625
2021-05-28,Trichy,1814,1340,446,1626,1738,972,434,809
2021-05-28,Vellore,1632,586,409,2513,1546,263,406,221
2021-05-28,Villupuram,562,212,103,1260,546,133,103,685
2021-05-28,Virudhunagar,552,423,108,1558,520,342,107,997
2021-05-28,All,46117,33771,10525,58178,41210,20343,10067,26015
2021-05-30,Ariyalur,300,155,66,356,297,119,65,159
2021-05-30,Chengalpattu,2336,2956,707,2130,1997,625,697,145
2021-05-30,Chennai,10166,4609,2288,8557,7523,2254,2129,1948
2021-05-30,Coimbatore,4568,3070,777,4603,4259,2399,776,2933
2021-05-30,Cuddalore,684,862,164,2830,666,569,164,1104
2021-05-30,Dharmapuri,357,291,241,1125,357,258,241,268
2021-05-30,Dindigul,898,1292,147,856,849,1046,135,364
2021-05-30,Erode,1529,1259,314,2751,1507,1031,304,1945
2021-05-30,Kallakurichi,416,339,85,1540,414,118,84,345
2021-05-30,Kancheepuram,940,1536,117,1648,665,311,115,323
2021-05-30,Kanyakumari,1374,1341,332,1028,1253,898,303,390
2021-05-30,Karur,507,658,148,652,501,434,146,270
2021-05-30,Krishnagiri,1389,219,139,480,1314,146,136,179
2021-05-30,Madurai,2360,1577,860,2181,2107,685,785,1084
2021-05-30,Nagapattinam,235,544,46,354,220,408,33,177
2021-05-30,Namakkal,807,611,119,823,760,519,106,525
2021-05-30,Nilgiris,364,325,44,1153,344,264,42,849
2021-05-30,Perambalur,225,414,50,410,215,136,43,42
2021-05-30,Pudukottai,725,593,110,866,665,135,105,298
2021-05-30,Ramanathapuram,402,502,110,715,326,138,91,162
2021-05-30,Ranipet,530,319,57,1382,492,137,57,607
2021-05-30,Salem,2591,1643,583,2555,2583,1270,583,2090
2021-05-30,Sivagangai,1281,685,178,240,674,445,160,76
